Date,SWE_ST_mm_interp,z_s_ST_mm_interp,z_s_124b_mm,z_s_125_mm,z_s_jdt4_mm,z_s_jdt3_mm,z_s_jdt2_mm,z_s_jdt1_mm,z_s_jdt4b_mm,z_s_jdt3b_mm,z_s_jdt2b_mm,P_124b_mm,P_125_mm,P_jdt4_mm,P_jdt3_mm,P_jdt2_mm,P_jdt1_mm,P_jdt4b_mm,P_jdt3b_mm,P_jdt2b_mm,rain_124b_mm,rain_125_mm,rain_jdt4_mm,rain_jdt3_mm,rain_jdt2_mm,rain_jdt1_mm,rain_jdt4b_mm,rain_jdt3b_mm,rain_jdt2b_mm,SM__ST_2in,SM_ST_4in,SM_ST_8in,SM_ST_20in,SM_ST_40in,SM_124b_5cm,SM_124b_20cm,SM_124b_50cm,SM_124b_75cm,SM_124b_90cm,SM_jdt4_5cm,SM_jdt4_20cm,SM_jdt4_50cm,SM_jdt4_75cm,SM_jdt4_100cm,SM_jdt3_5cm,SM_jdt3_20cm,SM_jdt3_50cm,SM_jdt3_75cm,SM_jdt3_100cm,SM_jdt2_5cm,SM_jdt2_20cm,SM_jdt2_50cm,SM_jdt2_75cm,SM_jdt2_100cm,SM_jdt1_5cm,SM_jdt1_20cm,SM_jdt1_50cm,SM_jdt1_90cm,SM_jdt1_130cm,SM_jdt1_190cm,SM_jdt4b_5cm,SM_jdt4b_20cm,SM_jdt4b_35cm,SM_jdt4b_50cm,SM_jdt3b_5cm,SM_jdt3b_20cm,SM_jdt3b_35cm,SM_jdt3b_50cm,SM_jdt2b_5cm,SM_jdt2b_20cm,SM_jdt2b_35cm,SM_jdt2b_50cm,SM_jdt2b_75cm,Site Id,CP_ST_in,T_ST_C,RH_ST,es_ST_Pa,ea_ST_Pa,Td_ST_C,f_s_ST,P_ST_in,P_ST_mm,rain_ST_mm,rho,rho_fill,SWE_124b_mm,SWE_125_mm,SWE_jdt4_mm,SWE_jdt3_mm,SWE_jdt2_mm,SWE_jdt1_mm,SWE_jdt4b_mm,SWE_jdt3b_mm,SWE_jdt2b_mm,tau,dSWE_ST_mm_interp,dSWE_124b_mm,dSWE_125_mm,dSWE_jdt4_mm,dSWE_jdt3_mm,dSWE_jdt2_mm,dSWE_jdt1_mm,dSWE_jdt4b_mm,dSWE_jdt3b_mm,dSWE_jdt2b_mm,melt_jdt4_mm,melt_jdt3_mm,melt_jdt2_mm,melt_jdt1_mm,melt_125_mm,melt_124b_mm,melt_ST_mm,melt_jdt4b_mm,melt_jdt3b_mm,melt_jdt2b_mm,inst_melt_jdt4b_mm,inst_melt_jdt3b_mm,inst_melt_jdt2b_mm,SWI_ST_mm,SWI_124b_mm,SWI_125_mm,SWI_jdt4_mm,SWI_jdt3_mm,SWI_jdt2_mm,SWI_jdt1_mm,SWI_jdt4b_mm,SWI_jdt3b_mm,SWI_jdt2b_mm,Ta_ST_max,Ts_ST_max,Ta_124b_max,Ts_124b_max,Ta_jdt4_max,Ts_jdt4_max,Ta_jdt4b_max,Ts_jdt4b_max,Ta_jdt3_max,Ts_jdt3_max,Ta_jdt3b_max,Ts_jdt3b_max,Ta_jdt2_max,Ts_jdt2_max,Ta_jdt2b_max,Ts_jdt2b_max,Ta_jdt1_max,Ts_jdt1_max,Ta_125_max
2014-07-03,3.4924999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.441666666666666,11.433333333333332,14.445833333333333,19.370833333333334,14.679166666666667,0.06633333333333334,0.12720833333333334,0.18641666666666667,0.2847916666666666,0.21333333333333335,,,,,,0.06345833333333334,0.08345833333333334,0.10345833333333333,0.10179166666666667,0.09625,0.03152083333333333,0.06166666666666667,0.05429166666666666,0.041666666666666664,0.028193113333333335,0.08258333333333333,0.05054166666666667,0.07529166666666666,0.11258333333333333,0.110875,0.13783333333333334,0.06614166666666667,0.09100000000000001,0.11469166666666668,0.08845833333333332,0.07300833333333333,0.11720833333333334,0.11891666666666667,0.09891666666666667,0.079875,0.169,0.159625,0.16479166666666667,0.154875,2029,15.3,23.3,34.0,2861.757875309707,97299.76776053003,98.36978505917179,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-0.31750000000000034,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,16.6,28.2,34.9,,,29.7,32.7,28.2,28.3,28.9,32.55,28.2,26.4,29.6,32.4,30.3,30.7,30.1
2014-07-04,3.2808333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.475,11.408333333333333,14.479166666666666,19.349999999999998,14.495833333333332,0.06604166666666667,0.12704166666666666,0.18541666666666667,0.28191666666666665,0.21095833333333333,,,,,,0.06408333333333334,0.08408333333333333,0.10408333333333332,0.10141666666666667,0.09495833333333333,0.03225,0.06295833333333334,0.055625,0.04295833333333333,0.02991977,0.08345833333333334,0.051375,0.07645833333333334,0.11345833333333333,0.11112499999999999,0.13612500000000002,0.05549166666666667,0.09204166666666667,0.117625,0.087375,0.06699583333333332,0.119,0.11991666666666667,0.09991666666666667,0.0785,0.170625,0.15925,0.16479166666666667,0.15516666666666667,2029,15.3,22.8,37.0,2776.5400845935014,102731.98312995955,99.8668618063213,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-0.21166666666666645,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,17.1,30.5,36.5,,,30.7,33.8,32.4,30.4,32.1,33.8,31.5,28.9,31.6,34.2,33.1,34.6,32.8
2014-07-05,2.6458333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.466666666666667,11.4125,14.458333333333334,19.304166666666667,14.445833333333333,0.064875,0.12662500000000002,0.18204166666666666,0.28020833333333334,0.20845833333333333,,,,,,0.06441666666666666,0.08441666666666665,0.10441666666666666,0.10033333333333333,0.09416666666666666,0.032,0.063125,0.057749999999999996,0.043125,0.03020964666666667,0.08425,0.05154166666666666,0.07654166666666666,0.11425,0.11091666666666666,0.13579166666666667,0.047108333333333335,0.09320833333333334,0.11758333333333333,0.08820833333333333,0.06134583333333333,0.12025000000000001,0.12020833333333332,0.10020833333333334,0.07558333333333334,0.17045833333333335,0.1605,0.16537500000000002,0.15533333333333332,2029,15.3,24.2,15.0,3020.91466102556,45313.71991538339,78.63632347488962,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-0.6349999999999998,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,17.1,29.8,37.4,,,29.9,35.7,31.1,31.7,30.7,34.4,31.0,29.2,30.8,33.8,32.1,34.6,32.0
2014-07-06,2.751666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4125,11.391666666666666,14.416666666666666,19.258333333333333,14.304166666666667,0.064625,0.12583333333333332,0.18075,0.2789166666666667,0.20570833333333335,,,,,,0.06391666666666666,0.08391666666666668,0.10391666666666666,0.10079166666666667,0.09316666666666666,0.03204166666666667,0.06266666666666666,0.057666666666666665,0.042666666666666665,0.029554273333333336,0.083625,0.050958333333333335,0.076125,0.11362500000000002,0.111,0.13525,0.041666666666666664,0.093875,0.11891666666666667,0.08825,0.057666666666666665,0.12083333333333333,0.12029166666666667,0.10029166666666667,0.07366666666666667,0.17004166666666667,0.16145833333333334,0.16466666666666666,0.15508333333333332,2029,15.3,23.2,24.0,2844.5340106234235,68268.81625496216,88.92195794406373,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.10583333333333345,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,17.6,31.6,39.6,,,32.6,37.8,30.5,32.4,31.3,36.55,30.7,29.5,32.5,36.5,32.7,36.1,32.5
2014-07-07,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.483333333333333,11.529166666666667,14.408333333333333,19.245833333333334,14.241666666666667,0.06366666666666666,0.12566666666666668,0.17904166666666665,0.277,0.20350000000000001,,,,,,0.06370833333333333,0.08370833333333333,0.10370833333333333,0.09925,0.09366666666666668,0.0318125,0.06237499999999999,0.057375,0.042374999999999996,0.028911503333333335,0.08358333333333334,0.050916666666666666,0.07583333333333332,0.11358333333333333,0.11175,0.13495833333333335,0.03833333333333334,0.09445833333333332,0.11875000000000001,0.09058333333333334,0.05485416666666667,0.12195833333333334,0.12029166666666667,0.10029166666666667,0.07137500000000001,0.1708333333333333,0.161125,0.16516666666666668,0.15470833333333334,2029,15.3,24.9,29.0,3149.9887721282043,91349.67439171793,96.64748941306745,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-0.2116666666666669,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,18.0,28.3,39.6,,,31.2,38.2,28.1,32.4,29.0,36.95,28.9,29.2,30.5,36.1,30.7,36.1,30.6
2014-07-08,2.4341666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4375,11.445833333333333,14.420833333333334,19.224999999999998,14.179166666666667,0.06395833333333334,0.12525,0.17854166666666668,0.2751666666666667,0.20183333333333334,,,,,,0.06395833333333334,0.08395833333333334,0.10395833333333333,0.09800000000000002,0.09241666666666666,0.03208333333333333,0.06125,0.05625,0.04125,0.027449516666666663,0.08354166666666667,0.051333333333333335,0.07625,0.11354166666666667,0.11154166666666666,0.13462500000000002,0.03605,0.09570833333333334,0.119625,0.09108333333333334,0.052941666666666665,0.12191666666666667,0.12075000000000001,0.10075,0.06983333333333333,0.1705,0.16225,0.165125,0.15458333333333332,2029,15.3,23.0,32.0,2810.357543033086,89931.44137705876,96.22314850367412,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-0.10583333333333345,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,18.3,29.0,36.1,,,31.4,35.7,30.5,32.1,30.6,34.75,30.7,28.9,31.6,34.2,32.7,34.6,31.9
2014-07-09,2.3283333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.366666666666667,11.458333333333334,14.391666666666667,19.175,14.120833333333332,0.06258333333333334,0.12479166666666668,0.176625,0.27595833333333336,0.19983333333333334,,,,,,0.063625,0.083625,0.10362500000000001,0.09820833333333334,0.09200000000000001,0.03183333333333333,0.06133333333333333,0.05633333333333334,0.04133333333333333,0.027588153333333334,0.08254166666666667,0.050249999999999996,0.07533333333333332,0.11254166666666666,0.11145833333333333,0.13458333333333336,0.033933333333333336,0.09408333333333334,0.11920833333333332,0.08991666666666666,0.050883333333333336,0.12179166666666667,0.12133333333333333,0.10133333333333333,0.06783333333333334,0.17,0.16179166666666667,0.164625,0.15441666666666667,2029,15.3,24.5,35.0,3075.6558121949106,107647.95342682187,101.16566435734153,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-0.105833333333333,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,17.7,26.7,29.8,,,26.8,30.1,26.4,28.9,28.5,29.8,26.4,27.5,28.6,29.8,29.5,30.4,28.8
2014-07-10,2.751666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2875,11.375,14.295833333333334,19.191666666666666,13.987499999999999,0.06154166666666667,0.12454166666666666,0.17533333333333334,0.2757083333333334,0.19904166666666667,,,,,,0.06579166666666666,0.08579166666666667,0.10579166666666667,0.09983333333333333,0.09166666666666667,0.0326875,0.06120833333333334,0.05620833333333333,0.04120833333333333,0.027424309999999997,0.08279166666666667,0.050749999999999997,0.07545833333333334,0.11279166666666667,0.11179166666666666,0.13420833333333335,0.033558333333333336,0.09433333333333334,0.11958333333333333,0.09075,0.05027916666666667,0.12020833333333332,0.12058333333333333,0.10058333333333334,0.067,0.16837500000000002,0.15970833333333334,0.16525,0.15412499999999998,2029,15.3,22.4,45.0,2709.969465597655,121948.62595189447,104.6809909364647,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.42333333333333334,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,18.2,29.0,36.1,,,29.2,34.2,30.0,31.4,30.5,34.2,29.1,30.4,30.0,34.2,31.4,33.8,31.0
2014-07-11,2.7516666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2375,11.408333333333333,14.3125,19.1375,14.020833333333334,0.061625000000000006,0.12425000000000001,0.17425,0.27595833333333336,0.1955,,,,,,0.06954166666666667,0.08954166666666667,0.10954166666666666,0.10116666666666667,0.09058333333333334,0.034874999999999996,0.06116666666666667,0.05616666666666667,0.041166666666666664,0.027109226666666666,0.082,0.049416666666666664,0.07454166666666666,0.112,0.11191666666666666,0.13366666666666668,0.033133333333333334,0.095125,0.11866666666666666,0.09091666666666666,0.0503375,0.121,0.11991666666666667,0.09991666666666667,0.06754166666666667,0.168875,0.161,0.164625,0.15370833333333334,2029,15.3,23.0,29.0,2810.357543033086,81500.3687479595,93.5780279974716,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-4.440892098500626e-16,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,18.3,27.7,34.2,,,31.0,32.7,29.0,31.4,29.8,33.05,29.5,27.8,31.6,33.4,31.9,35.7,31.1
2014-07-12,2.2225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1875,11.487499999999999,14.275,19.070833333333333,13.975,0.06125,0.12370833333333332,0.17370833333333333,0.27566666666666667,0.1955,,,,,,0.0675,0.08750000000000001,0.1075,0.10041666666666667,0.09070833333333334,0.03370833333333333,0.06091666666666667,0.05591666666666667,0.040916666666666664,0.026831953333333335,0.08204166666666667,0.049916666666666665,0.07491666666666667,0.11204166666666666,0.111375,0.13258333333333336,0.033433333333333336,0.095375,0.11954166666666666,0.09033333333333333,0.050675,0.121125,0.12033333333333333,0.10033333333333333,0.06791666666666667,0.16833333333333333,0.16095833333333334,0.165125,0.15433333333333332,2029,15.3,24.1,40.0,3002.8574764139994,120114.29905655998,104.24996262777415,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-0.5291666666666663,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,19.0,28.6,36.9,,,30.7,36.1,29.0,31.7,30.1,34.95,29.5,29.5,31.0,34.2,31.4,36.5,31.0
2014-07-13,2.2225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.137500000000001,11.445833333333333,14.237499999999999,19.025000000000002,13.908333333333333,0.06075,0.12425000000000001,0.17033333333333334,0.274,0.19495833333333334,,,,,,0.064625,0.084625,0.10462500000000001,0.10041666666666667,0.088125,0.03254166666666667,0.06095833333333334,0.05595833333333333,0.04095833333333333,0.02689497,0.08166666666666667,0.049166666666666664,0.07416666666666666,0.11166666666666668,0.11075,0.13291666666666668,0.0335,0.09645833333333333,0.119875,0.09054166666666667,0.05054166666666667,0.12191666666666667,0.12079166666666667,0.10079166666666667,0.06758333333333333,0.16904166666666667,0.16,0.16541666666666668,0.15375,2029,15.3,24.3,26.0,3039.066499673156,79015.72899150207,92.75475057579938,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,19.3,31.5,40.6,,,34.0,40.6,32.6,33.4,32.6,38.5,32.5,31.4,33.8,37.4,33.9,38.2,33.8
2014-07-14,1.6933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.029166666666667,11.4375,14.229166666666666,18.958333333333332,13.854166666666666,0.05979166666666667,0.123875,0.17066666666666666,0.2759166666666667,0.19216666666666668,,,,,,0.06504166666666666,0.08504166666666667,0.10504166666666666,0.09899999999999999,0.08904166666666667,0.03235416666666666,0.06187499999999999,0.056875,0.041875,0.02835695666666667,0.08245833333333334,0.04816666666666667,0.07320833333333333,0.11245833333333333,0.10983333333333334,0.13158333333333336,0.031808333333333334,0.09725,0.12104166666666666,0.09029166666666666,0.049841666666666666,0.12275000000000001,0.1215,0.10149999999999999,0.067875,0.16920833333333332,0.16108333333333333,0.16441666666666668,0.15470833333333334,2029,15.3,26.4,22.0,3442.873397997449,75743.21475594387,91.63659238727114,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-0.5291666666666668,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,19.9,32.8,41.1,,,32.5,41.1,33.0,34.9,33.9,38.6,32.8,32.7,33.8,37.4,34.6,39.1,34.5
2014-07-15,1.1641666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.908333333333333,11.454166666666666,14.245833333333332,18.933333333333334,13.791666666666666,0.05958333333333333,0.123,0.16883333333333336,0.2738333333333334,0.19025,,,,,,0.064,0.084,0.104,0.09933333333333333,0.08904166666666667,0.03191666666666667,0.06183333333333333,0.05683333333333334,0.041833333333333333,0.028382163333333335,0.081875,0.04933333333333333,0.074375,0.111875,0.10945833333333332,0.13158333333333336,0.03125833333333333,0.09741666666666667,0.12166666666666666,0.08891666666666666,0.0485875,0.122,0.12133333333333333,0.10133333333333333,0.06591666666666667,0.16920833333333332,0.1605,0.16445833333333335,0.15433333333333332,2029,15.3,26.5,39.0,3463.2159810502144,135065.42326095837,107.61493861044968,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-0.5291666666666666,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,19.9,28.8,41.1,,,30.0,41.1,28.4,34.2,30.0,38.8,28.8,31.7,30.2,37.4,30.5,38.2,30.6
2014-07-16,1.3758333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.741666666666667,11.379166666666668,14.133333333333333,18.92083333333333,13.775,0.05766666666666667,0.12258333333333334,0.16875000000000004,0.2753333333333334,0.18883333333333333,,,,,,0.067,0.08700000000000001,0.107,0.10016666666666667,0.09000000000000001,0.03797916666666667,0.06216666666666667,0.05716666666666667,0.042166666666666665,0.028735056666666665,0.08233333333333333,0.04908333333333333,0.07370833333333333,0.11233333333333334,0.10879166666666666,0.13204166666666667,0.029991666666666666,0.09799999999999999,0.12225000000000001,0.088625,0.0475375,0.120875,0.12116666666666666,0.10116666666666667,0.06508333333333334,0.16862500000000002,0.16054166666666667,0.16537500000000002,0.15570833333333334,2029,15.3,23.4,41.0,2879.072698080155,118041.98062128636,103.75635778466062,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.21166666666666667,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,19.8,27.6,41.1,27.6,,30.4,41.1,27.7,33.1,28.7,39.0,28.1,31.4,30.1,37.4,30.1,38.2,30.0
2014-07-17,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.529166666666667,11.279166666666667,14.087499999999999,18.90833333333333,13.762500000000001,0.058208333333333334,0.12129166666666667,0.16595833333333335,0.2724166666666667,0.18770833333333334,,,,,,0.06704166666666667,0.08704166666666667,0.10704166666666666,0.09929166666666667,0.08895833333333332,0.04430208333333333,0.06212500000000001,0.057125,0.042125,0.02870985,0.08120833333333334,0.048875,0.07425,0.11120833333333334,0.10895833333333334,0.13179166666666667,0.028891666666666666,0.09783333333333333,0.12066666666666666,0.08933333333333333,0.04596666666666666,0.11958333333333333,0.12045833333333333,0.10045833333333333,0.06304166666666666,0.16745833333333335,0.1605,0.164,0.15533333333333332,2029,15.3,23.1,28.0,2827.4007005475887,79167.21961533249,92.8055640067329,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-0.10583333333333345,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,19.5,30.0,37.8,30.7,,29.8,38.7,31.2,33.1,30.8,36.45,30.6,31.7,30.7,34.9,32.0,34.6,31.7
2014-07-18,1.3758333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.35,11.225,14.029166666666667,18.85833333333333,13.666666666666666,0.05720833333333333,0.121125,0.16437500000000002,0.27087500000000003,0.18558333333333332,,,,,,0.064875,0.08487499999999999,0.104875,0.098875,0.08966666666666667,0.04248958333333333,0.06229166666666667,0.057291666666666664,0.04229166666666667,0.028924106666666668,0.08141666666666668,0.048749999999999995,0.0735,0.11141666666666666,0.10829166666666667,0.13083333333333333,0.029041666666666664,0.09708333333333334,0.12141666666666667,0.08825,0.04604166666666667,0.11833333333333333,0.119875,0.099875,0.06304166666666666,0.16766666666666666,0.16029166666666667,0.16416666666666668,0.15562499999999999,2029,15.3,25.3,22.0,3225.883526398966,70969.43758077724,89.93038869329675,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.10583333333333345,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,19.1,28.9,38.7,28.8,,29.0,39.1,28.7,32.7,30.1,37.4,28.4,31.1,29.6,35.7,31.0,36.5,29.9
2014-07-19,1.1641666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.129166666666666,11.166666666666666,13.979166666666666,18.808333333333334,13.679166666666667,0.05558333333333334,0.12045833333333333,0.16408333333333333,0.27216666666666667,0.18404166666666666,,,,,,0.06791666666666667,0.08791666666666666,0.10791666666666666,0.09891666666666667,0.08891666666666666,0.04407291666666666,0.06295833333333334,0.057958333333333334,0.04295833333333333,0.030146629999999997,0.0815,0.047749999999999994,0.07275,0.1115,0.10858333333333332,0.1305,0.028691666666666667,0.09695833333333333,0.121875,0.08929166666666666,0.04524166666666667,0.11716666666666666,0.11933333333333333,0.09933333333333333,0.06179166666666667,0.16654166666666667,0.15841666666666668,0.16375,0.15512499999999999,2029,15.3,22.6,24.0,2743.0784472701866,65833.88273448448,87.98354476307064,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-0.21166666666666667,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,19.3,29.2,39.6,28.8,,29.2,40.6,28.9,33.1,29.8,37.85,28.8,31.4,29.5,36.1,30.3,36.5,30.1
